nose,nose,nose,leftEye,leftEye,leftEye,rightEye,rightEye,rightEye,leftEar,leftEar,leftEar,rightEar,rightEar,rightEar,leftShoulderJC,leftShoulderJC,leftShoulderJC,rightShoulderJC,rightShoulderJC,rightShoulderJC,leftElbowJC,leftElbowJC,leftElbowJC,rightElbowJC,rightElbowJC,rightElbowJC,leftWristJC,leftWristJC,leftWristJC,rightWristJC,rightWristJC,rightWristJC,leftHipJC,leftHipJC,leftHipJC,rightHipJC,rightHipJC,rightHipJC,leftKneeJC,leftKneeJC,leftKneeJC,rightKneeJC,rightKneeJC,rightKneeJC,leftAnkleJC,leftAnkleJC,leftAnkleJC,rightAnkleJC,rightAnkleJC,rightAnkleJC,leftFirstToe,leftFirstToe,leftFirstToe,leftFifthToe,leftFifthToe,leftFifthToe,leftHeel,leftHeel,leftHeel,rightFirstToe,rightFirstToe,rightFirstToe,rightFifthToe,rightFifthToe,rightFifthToe,rightHeel,rightHeel,rightHeel
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-0.047760807,-0.5871574,-0.19251227,-0.014038496,-0.62149644,-0.18003651,-0.08252441,-0.6205849,-0.17970526,0.06239668,-0.6211821,-0.10058197,-0.15450458,-0.6181184,-0.098752484,0.10994734,-0.45734066,-0.027886122,-0.19019063,-0.45184216,-0.026326861,0.17285353,-0.19403146,-0.01903454,-0.2518707,-0.18761306,-0.01649238,0.16240603,0.036036182,-0.059285328,-0.2453307,0.038461555,-0.06501793,0.07265749,0.0045409827,-0.019192236,-0.12996435,0.007190881,-0.017573249,0.12290081,0.41205308,0.028103922,-0.1498898,0.41626352,0.031929083,0.1638315,0.8060634,0.10613541,-0.16608274,0.81317323,0.11182627,0.19279517,0.87951577,-0.056501724,0.23772131,0.86694187,-0.010497764,0.15667284,0.8532308,0.14667326,-0.17446324,0.88794553,-0.05153953,-0.22612695,0.8798594,-0.008379455,-0.16018762,0.859812,0.15290153
-0.04945443,-0.5894775,-0.19167857,-0.015321019,-0.6236852,-0.1794557,-0.084017724,-0.62287825,-0.17840788,0.06331843,-0.6230142,-0.10110864,-0.1548864,-0.61988443,-0.09659351,0.110284925,-0.45886707,-0.026780572,-0.18928169,-0.45452243,-0.024898738,0.1728371,-0.19556083,-0.018033981,-0.2512757,-0.19012758,-0.014187689,0.16298763,0.034291763,-0.057120815,-0.24512184,0.03535405,-0.061400756,0.0723034,0.0027124637,-0.018665442,-0.13020039,0.004983936,-0.016835395,0.12451809,0.4098533,0.028293986,-0.14845286,0.41368547,0.032386627,0.16627842,0.80368745,0.10586199,-0.16417368,0.81073666,0.113045394,0.19401038,0.8761448,-0.056666184,0.2391497,0.8638899,-0.01100252,0.15943296,0.8508104,0.14635868,-0.17327133,0.8849311,-0.050848465,-0.22442473,0.87703747,-0.007602413,-0.15828443,0.85741544,0.15414459
-0.049730126,-0.5871687,-0.1927033,-0.015600661,-0.62106544,-0.1803589,-0.084202975,-0.62067425,-0.17966634,0.06255778,-0.620244,-0.10201169,-0.15502854,-0.6177028,-0.09859854,0.10984746,-0.4565099,-0.02864084,-0.18919034,-0.4521177,-0.026187982,0.17288077,-0.19379193,-0.01908463,-0.25118145,-0.1879443,-0.014358165,0.16367774,0.03510987,-0.05817388,-0.24535689,0.038058307,-0.06039158,0.0718956,0.004787112,-0.019413434,-0.13052107,0.006953739,-0.018027011,0.123981975,0.41193706,0.028246399,-0.14856201,0.41586018,0.032198437,0.16626409,0.80526227,0.10642757,-0.16491164,0.8124173,0.11176078,0.19327596,0.8778661,-0.056622617,0.23855096,0.8658912,-0.010914432,0.15960723,0.85238075,0.1469654,-0.17189535,0.8858754,-0.052405693,-0.2234262,0.8782739,-0.009636577,-0.15926,0.8590499,0.1528025
-0.049368706,-0.584684,-0.19388631,-0.01525183,-0.61855024,-0.18145481,-0.08401268,-0.61811805,-0.18090643,0.063118316,-0.617843,-0.10265743,-0.15475474,-0.6150218,-0.099805,0.11034494,-0.4535361,-0.029672518,-0.18780161,-0.44953653,-0.026961636,0.1727667,-0.19008522,-0.019757159,-0.2504512,-0.18539861,-0.013335101,0.16304463,0.037650745,-0.055808302,-0.24447379,0.038240317,-0.06031736,0.07265183,0.007685468,-0.018872377,-0.12957379,0.009908501,-0.018270262,0.1252538,0.4145649,0.028338727,-0.14760654,0.41896617,0.031083182,0.16696343,0.8078626,0.10654622,-0.16362272,0.81526273,0.110841244,0.19468778,0.880417,-0.057082232,0.23978855,0.86851394,-0.010932049,0.16031046,0.85515624,0.14694574,-0.17053083,0.8892308,-0.053428717,-0.22219038,0.88151896,-0.010525608,-0.15808752,0.8620083,0.15179798
-0.047962483,-0.5835506,-0.19294141,-0.013923101,-0.617411,-0.18056783,-0.082604825,-0.61686873,-0.18006714,0.06389597,-0.61680365,-0.10196019,-0.15306239,-0.61353016,-0.09924302,0.11214746,-0.45211047,-0.0298405,-0.18643595,-0.4476353,-0.026328923,0.17531231,-0.18894486,-0.020162547,-0.24757008,-0.18265295,-0.011370217,0.16504511,0.03874212,-0.05534179,-0.24230401,0.04062811,-0.057937138,0.07419737,0.009790825,-0.017818138,-0.12801145,0.012024995,-0.017050723,0.12638746,0.41638416,0.029418811,-0.14665243,0.42110896,0.032006115,0.16903138,0.8103159,0.10585649,-0.16252036,0.8162764,0.11397907,0.1962769,0.8814994,-0.057612028,0.24108367,0.8699801,-0.011814462,0.16262065,0.8577603,0.14610766,-0.17031741,0.891267,-0.04955048,-0.22156267,0.8832087,-0.0065955147,-0.15684587,0.8627173,0.15517062
-0.046407524,-0.582697,-0.19500059,-0.012663709,-0.6167996,-0.18259718,-0.08134723,-0.61587495,-0.18212669,0.0649594,-0.6163268,-0.10372737,-0.15285331,-0.612606,-0.10153957,0.11280729,-0.4517839,-0.030682892,-0.18595898,-0.44722188,-0.028080072,0.17691058,-0.18906243,-0.020047048,-0.2480136,-0.18253924,-0.012742647,0.16565931,0.037514374,-0.056322556,-0.24222603,0.041235622,-0.058065288,0.07493435,0.010004687,-0.01792746,-0.12756176,0.012286862,-0.016937394,0.12578963,0.4167655,0.029409181,-0.14569435,0.42098507,0.030055363,0.16811615,0.81021196,0.10830641,-0.16158882,0.8166683,0.113053516,0.19696274,0.8811823,-0.05501611,0.24148098,0.86949617,-0.008809967,0.1614755,0.8575271,0.14864644,-0.16892934,0.89205134,-0.051025532,-0.22063248,0.88402367,-0.007898825,-0.15597214,0.8629631,0.15448353
-0.046068035,-0.5824662,-0.1949596,-0.012146634,-0.61653215,-0.1826757,-0.08098536,-0.61574584,-0.18231177,0.06524319,-0.6164115,-0.103817396,-0.152785,-0.61307967,-0.10200346,0.11252117,-0.4517284,-0.029590834,-0.18628839,-0.44794333,-0.027780123,0.17662391,-0.1890452,-0.018648071,-0.24831167,-0.18248151,-0.01214552,0.16671711,0.03794008,-0.054791313,-0.24028307,0.040504772,-0.057510212,0.07557696,0.009847147,-0.016475521,-0.12665872,0.012062091,-0.01549324,0.12636288,0.4165723,0.02922839,-0.14515299,0.42068332,0.030749785,0.16816816,0.8106988,0.107756376,-0.16202311,0.8160562,0.11486326,0.19750176,0.88182545,-0.05639679,0.24165174,0.87006044,-0.010143895,0.16132516,0.8581142,0.14806376,-0.16722566,0.8922424,-0.04873355,-0.21931657,0.8843024,-0.006079212,-0.15692452,0.8623682,0.15642244
-0.04506489,-0.58155584,-0.19528699,-0.011226076,-0.6155845,-0.18289937,-0.07992863,-0.61488646,-0.18256935,0.06640674,-0.61543953,-0.10370267,-0.15161493,-0.61214197,-0.10194777,0.11403149,-0.45090008,-0.028923392,-0.18438141,-0.44727662,-0.026394522,0.17756666,-0.1883924,-0.017951822,-0.24707866,-0.18357901,-0.009857988,0.16883098,0.036375143,-0.054460213,-0.24007516,0.04025602,-0.05518064,0.07643294,0.010240515,-0.015373019,-0.12581465,0.0125052,-0.014877491,0.12764308,0.41729966,0.02983465,-0.1448942,0.42128557,0.03114406,0.1686207,0.81135607,0.10842082,-0.16095987,0.81678915,0.11465506,0.19808725,0.8824367,-0.056193907,0.2422831,0.87084043,-0.009618636,0.16198856,0.8587812,0.14879975,-0.16668768,0.8927509,-0.049403552,-0.21861617,0.8847294,-0.0066335537,-0.15566064,0.8631191,0.1561414
-0.0448215,-0.5843588,-0.19633439,-0.010797153,-0.6183129,-0.1839518,-0.07948684,-0.61775845,-0.18339087,0.06741008,-0.6183033,-0.10472661,-0.15139808,-0.6154738,-0.10214309,0.114421204,-0.45418078,-0.028740793,-0.18417162,-0.45031744,-0.026118051,0.17958368,-0.19175611,-0.017526707,-0.24785706,-0.18662456,-0.00919706,0.17229123,0.034477692,-0.055240054,-0.24226405,0.03664661,-0.05621693,0.07683166,0.007689998,-0.014192292,-0.12548216,0.009714227,-0.0136356875,0.12733045,0.4145011,0.02980915,-0.14511395,0.41826376,0.029762661,0.16820258,0.8091052,0.108837515,-0.16104518,0.8136024,0.11527142,0.19704475,0.8798249,-0.056007795,0.24180527,0.8682269,-0.009320058,0.16139632,0.85645753,0.14950651,-0.16800086,0.8908949,-0.04839998,-0.21955046,0.88238347,-0.005251051,-0.1553426,0.8595552,0.1572127
-0.04335295,-0.58382905,-0.19794968,-0.009441028,-0.61817807,-0.18583234,-0.07843245,-0.6171849,-0.18538408,0.06820349,-0.61896884,-0.106470056,-0.15122522,-0.61583585,-0.104508266,0.114012465,-0.45560437,-0.028093528,-0.18469,-0.45123073,-0.027035069,0.17934373,-0.1941182,-0.015685776,-0.24866156,-0.18635236,-0.010193885,0.17386235,0.032933306,-0.055574644,-0.24022147,0.03623597,-0.056134596,0.07782077,0.0066426606,-0.013929413,-0.12462247,0.0091965515,-0.0135317445,0.12809755,0.41342214,0.027802821,-0.1453976,0.41785446,0.029610876,0.16780588,0.8080873,0.108927086,-0.16134134,0.81310403,0.11527619,0.19813034,0.8800887,-0.054883722,0.24220073,0.86796963,-0.008440495,0.16048391,0.85538644,0.14939713,-0.16755576,0.8898543,-0.048184518,-0.21934251,0.8817958,-0.0053382264,-0.156019,0.85934645,0.15684965
-0.041683808,-0.5807234,-0.19588673,-0.007924322,-0.61516225,-0.18423638,-0.07674937,-0.61407554,-0.18377084,0.06941741,-0.61624885,-0.10587421,-0.14908248,-0.61294484,-0.103789985,0.11614311,-0.4535519,-0.026550744,-0.18257384,-0.44891483,-0.025138266,0.18056785,-0.19155003,-0.0137009695,-0.24771188,-0.18453477,-0.007996841,0.17587914,0.03510803,-0.053678557,-0.23824877,0.038585495,-0.05341323,0.07951613,0.00885518,-0.011780144,-0.12279326,0.011601459,-0.0113628525,0.13063328,0.41632676,0.027946018,-0.14461942,0.42060366,0.03146452,0.16896695,0.8101958,0.11163848,-0.16045383,0.8159534,0.11695756,0.1991101,0.881916,-0.050998133,0.24311863,0.869993,-0.004931199,0.16186036,0.857471,0.15198387,-0.16653438,0.8915897,-0.046207435,-0.21861471,0.8839072,-0.0033319588,-0.15503907,0.8623676,0.15822315
-0.041853823,-0.5846014,-0.1970482,-0.008083483,-0.61916995,-0.18543811,-0.07703018,-0.618023,-0.18508182,0.06940941,-0.620552,-0.10715062,-0.15043077,-0.6171404,-0.1054802,0.115568556,-0.45852202,-0.02646264,-0.18398236,-0.45324174,-0.025076775,0.18139783,-0.19586815,-0.013489365,-0.25006932,-0.18811768,-0.007425589,0.17750691,0.032067083,-0.053458497,-0.24045633,0.035230193,-0.05400333,0.07936922,0.0042357035,-0.01003287,-0.122979455,0.0072290325,-0.00964763,0.13015835,0.4119116,0.028456818,-0.14577115,0.4159938,0.031724423,0.16831577,0.8065795,0.112223834,-0.16141619,0.81211627,0.11730918,0.19816884,0.8792344,-0.04994126,0.24247798,0.86700475,-0.003963196,0.16098389,0.8537686,0.15266895,-0.16739056,0.8885635,-0.045202684,-0.2195036,0.8807762,-0.0024069687,-0.15575306,0.85849327,0.15867397
-0.03941387,-0.59219754,-0.19772641,-0.0056585856,-0.62718815,-0.18676579,-0.0746669,-0.62551606,-0.18614438,0.07215358,-0.629585,-0.10951313,-0.14928621,-0.62593186,-0.107049055,0.11605251,-0.4690709,-0.025775056,-0.18407853,-0.4625467,-0.02434742,0.1831905,-0.20595892,-0.010846979,-0.25097615,-0.19699515,-0.005724933,0.18120438,0.022018898,-0.051777046,-0.241528,0.025307786,-0.05508444,0.08096271,-0.0055973064,-0.008867534,-0.121174365,-0.0027010664,-0.008203661,0.1305625,0.4018661,0.027727213,-0.14427356,0.40626112,0.03080894,0.16710258,0.79694414,0.11238429,-0.15980057,0.8032828,0.115456164,0.19698916,0.87065727,-0.049299993,0.24157926,0.8578123,-0.0034768148,0.15917185,0.8435718,0.15333638,-0.16730455,0.87840086,-0.047468837,-0.21870796,0.8710076,-0.004427105,-0.15382153,0.8495503,0.15687832
-0.036953416,-0.58762735,-0.19529563,-0.0030776518,-0.62223893,-0.18385297,-0.07229756,-0.6210825,-0.18362075,0.07355815,-0.6243486,-0.105462365,-0.14712447,-0.6213168,-0.10420656,0.11750374,-0.46401006,-0.02283673,-0.18239859,-0.4578189,-0.02221834,0.18351462,-0.2006917,-0.006410229,-0.24881347,-0.19127493,-0.0038155555,0.18398318,0.027779002,-0.048808575,-0.23662202,0.030546326,-0.05316461,0.083064824,-0.001033078,-0.005668684,-0.119115986,0.0021221587,-0.005885822,0.13274428,0.4078221,0.027552888,-0.14388503,0.41222277,0.03382085,0.16872495,0.80241084,0.113937564,-0.16112246,0.80795944,0.11942005,0.19944787,0.876316,-0.048864484,0.24365142,0.8636957,-0.0026695854,0.16099207,0.84953225,0.15445226,-0.16637138,0.8832933,-0.04277954,-0.21836616,0.8759632,-0.00045941677,-0.15601917,0.8546412,0.16052237
-0.037376214,-0.5867609,-0.195109,-0.0036933245,-0.6216644,-0.18406716,-0.072711304,-0.6201988,-0.1836466,0.07250937,-0.6248497,-0.105873294,-0.14707568,-0.62123,-0.10408604,0.11729248,-0.46457446,-0.021957524,-0.18295744,-0.4586145,-0.02192971,0.18357587,-0.20014784,-0.0038715452,-0.24933127,-0.19155245,-0.0024717357,0.18582793,0.02756624,-0.04743767,-0.23755704,0.029760044,-0.052483726,0.082089745,-0.0015128804,-0.0041786367,-0.11994956,0.0014522038,-0.004302152,0.13293602,0.40767282,0.02804844,-0.14395079,0.41148433,0.03366302,0.16963506,0.80219764,0.114046074,-0.16167857,0.8079674,0.11932702,0.20028819,0.87551254,-0.048352767,0.24468826,0.8628675,-0.002461824,0.16210136,0.8494611,0.15432625,-0.16470541,0.88354164,-0.043714944,-0.21764992,0.8765457,-0.0017003575,-0.15713301,0.8547001,0.16047907
-0.03519401,-0.581872,-0.19376358,-0.001480801,-0.6168159,-0.18291138,-0.07077561,-0.6154121,-0.18271418,0.07416953,-0.62088484,-0.10423117,-0.14602962,-0.6178688,-0.10349822,0.119132124,-0.460621,-0.019973148,-0.18191704,-0.45547965,-0.020243121,0.18502378,-0.1961716,-0.0017813223,-0.24732663,-0.18791518,-0.0014335681,0.18751329,0.031025998,-0.045655034,-0.23616885,0.03409927,-0.05153749,0.08365081,0.0023840666,-0.001858484,-0.118593484,0.00541293,-0.0025073895,0.13507096,0.41217867,0.028213032,-0.14251243,0.41579294,0.034082398,0.16921362,0.80692405,0.1160047,-0.16060266,0.8124565,0.12002957,0.20143181,0.8799129,-0.0467573,0.24519819,0.86740834,-0.00056180824,0.16143546,0.8543095,0.15628049,-0.16236071,0.8889615,-0.04285146,-0.21586789,0.88186604,-0.0010267124,-0.15623479,0.85922635,0.16118386
-0.03463074,-0.58617437,-0.19334638,-0.0006766543,-0.6210494,-0.182647,-0.070201255,-0.6196477,-0.18237637,0.07576026,-0.6250963,-0.1045955,-0.14595583,-0.62224853,-0.10346548,0.118977845,-0.4664476,-0.018552274,-0.18165793,-0.45982906,-0.018952882,0.1879706,-0.20253001,-0.0007884883,-0.24793996,-0.19206926,0.00023585372,0.1900553,0.025688034,-0.046623744,-0.23665157,0.029823806,-0.051723395,0.08439858,-0.0028449595,-0.000303894,-0.117624775,0.00021007331,-0.0008377009,0.13518962,0.40715528,0.026849736,-0.14257655,0.41090903,0.03192357,0.16860253,0.8019915,0.11614533,-0.15982941,0.8071921,0.1206903,0.19961175,0.87701243,-0.045892935,0.24427544,0.8640556,0.00022924924,0.16054563,0.848886,0.15691344,-0.16316828,0.88411415,-0.041827682,-0.21604589,0.8767835,0.0002537542,-0.15505163,0.8535155,0.16233006
-0.034311246,-0.58467394,-0.1934726,-0.00017837435,-0.6194915,-0.18265352,-0.06989402,-0.61828077,-0.18268353,0.07605116,-0.6237836,-0.10410282,-0.14549285,-0.62068254,-0.10390718,0.119261205,-0.46535718,-0.017312175,-0.18210238,-0.45791584,-0.018746652,0.18975133,-0.20146406,0.00092636095,-0.24803177,-0.19020538,-0.00024777465,0.19622087,0.027774587,-0.045472708,-0.23802468,0.03380594,-0.050732188,0.08496065,-0.0016390532,0.0022968547,-0.117296346,0.001890929,0.001066769,0.13728394,0.40840042,0.027958564,-0.14311811,0.413406,0.030734744,0.17010558,0.8039066,0.117811374,-0.15936168,0.8090739,0.12200697,0.19981489,0.87852085,-0.04427181,0.24501224,0.8659712,0.0018492634,0.16237894,0.85102874,0.15851153,-0.1629743,0.8867316,-0.040849444,-0.21572621,0.879228,0.0012349694,-0.15430586,0.8552093,0.16393217
